"RoleName","Operation","Allowed"
"Contributor","Microsoft.FileShares/privateLinkResources/read","True"
"Contributor","Microsoft.FileShares/privateEndpointConnections/read","True"
"Contributor","Microsoft.FileShares/privateEndpointConnections/write","True"
"Contributor","Microsoft.FileShares/privateEndpointConnections/delete","True"
"Contributor","Microsoft.FileShares/privateEndpointConnectionProxies/validate/action","True"
"Contributor","Microsoft.FileShares/privateEndpointConnectionProxies/read","True"
"Contributor","Microsoft.FileShares/privateEndpointConnectionProxies/write","True"
"Contributor","Microsoft.FileShares/privateEndpointConnectionProxies/delete","True"
"Contributor","Microsoft.FileShares/locations/partitions/operations/read","True"
"Contributor","Microsoft.FileShares/locations/partitions/operationResults/read","True"
"Contributor","Microsoft.FileShares/locations/checkNameAvailability/action","True"
"Contributor","Microsoft.FileShares/locations/getUsageData/action","True"
"Contributor","Microsoft.FileShares/locations/getLimits/action","True"
"Contributor","Microsoft.FileShares/locations/getProvisioningRecommendation/action","True"
"Contributor","Microsoft.AzureBusinessContinuity/register/action","True"
"Contributor","Microsoft.AzureBusinessContinuity/unregister/action","True"
"Contributor","Microsoft.AzureBusinessContinuity/operations/read","True"
"Contributor","Microsoft.AzureBusinessContinuity/unifiedProtectedItems/read","True"
"Contributor","Microsoft.AzureBusinessContinuity/unifiedProtectedItems/read","True"
"Contributor","Microsoft.AzureBusinessContinuity/deletedUnifiedProtectedItems/read","True"
"Contributor","Microsoft.AzureBusinessContinuity/deletedUnifiedProtectedItems/read","True"
"Contributor","Microsoft.AzureBusinessContinuity/deletedUnifiedProtectedItems/read","True"
"Contributor","Microsoft.StorageDiscovery/register/action","True"
"Contributor","Microsoft.StorageDiscovery/unregister/action","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/report/action","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/read","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/read","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/read","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/write","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/delete","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/write","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/reports/generateReport/action","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/reports/read","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/reports/read","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/reports/read","True"
"Contributor","Microsoft.StorageDiscovery/storageDiscoveryWorkspaces/reports/read","True"
"Contributor","Microsoft.StorageDiscovery/Operations/read","True"
"Contributor","Microsoft.StorageDiscovery/Locations/OperationStatuses/read","True"
"Contributor","Microsoft.StorageDiscovery/Locations/OperationStatuses/write","True"
"Contributor","Microsoft.ChangeSafety/register/action","True"
"Contributor","Microsoft.ChangeSafety/unregister/action","True"
"Contributor","Microsoft.ChangeSafety/locations/operationstatuses/read","True"
"Contributor","Microsoft.ChangeSafety/locations/operationstatuses/write","True"
"Contributor","Microsoft.ChangeSafety/changestates/read","True"
"Contributor","Microsoft.ChangeSafety/changeStates/write","True"
"Contributor","Microsoft.ChangeSafety/changeStates/delete","True"
"Contributor","Microsoft.ChangeSafety/changeStates/write","True"
"Contributor","Microsoft.ChangeSafety/changeStates/retrieveAuditTrail/action","True"
"Contributor","Microsoft.ChangeSafety/changeStates/retrieveNextStages/action","True"
"Contributor","Microsoft.ChangeSafety/changeStates/verifyChangeValidity/action","True"
"Contributor","Microsoft.ChangeSafety/changeStates/read","True"
"Contributor","Microsoft.ChangeSafety/changeStates/read","True"
"Contributor","Microsoft.ChangeSafety/changeStates/write","True"
"Contributor","Microsoft.ChangeSafety/changeStates/delete","True"
"Contributor","Microsoft.ChangeSafety/changeStates/write","True"
"Contributor","Microsoft.ChangeSafety/changeStates/retrieveNextStages/action","True"
"Contributor","Microsoft.ChangeSafety/changeStates/verifyChangeValidity/action","True"
"Contributor","Microsoft.ChangeSafety/changeStates/read","True"
"Contributor","Microsoft.ChangeSafety/changeStates/retrieveAuditTrail/action","True"
"Contributor","Microsoft.ChangeSafety/changeStates/read","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/write","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/read","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/read","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/retrieveAuditTrail/action","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/write","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/delete","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/write","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/read","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/read","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/delete","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/write","True"
"Contributor","Microsoft.ChangeSafety/changeStates/stageProgressions/retrieveAuditTrail/action","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/read","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/read","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/write","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/delete","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/write","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/read","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/read","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/write","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/delete","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/write","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/read","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/read","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/write","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/delete","True"
"Contributor","Microsoft.ChangeSafety/stageMaps/write","True"
"Contributor","Microsoft.ChangeSafety/validators/read","True"
"Contributor","Microsoft.ChangeSafety/validators/read","True"
"Contributor","Microsoft.ChangeSafety/validators/write","True"
"Contributor","Microsoft.ChangeSafety/validators/delete","True"
"Contributor","Microsoft.ChangeSafety/validators/write","True"
"Contributor","Microsoft.ChangeSafety/validators/read","True"
"Contributor","Microsoft.ChangeSafety/validators/read","True"
"Contributor","Microsoft.ChangeSafety/validators/write","True"
"Contributor","Microsoft.ChangeSafety/validators/delete","True"
"Contributor","Microsoft.ChangeSafety/validators/write","True"
"Contributor","Microsoft.ChangeSafety/validators/versions/read","True"
"Contributor","Microsoft.ChangeSafety/validators/versions/read","True"
"Contributor","Microsoft.ChangeSafety/validators/versions/write","True"
"Contributor","Microsoft.ChangeSafety/validators/versions/delete","True"
"Contributor","Microsoft.ChangeSafety/validators/versions/write","True"
"Contributor","Microsoft.ChangeSafety/validators/versions/read","True"
"Contributor","Microsoft.ChangeSafety/validators/versions/read","True"
"Contributor","Microsoft.ChangeSafety/validators/versions/write","True"
"Contributor","Microsoft.ChangeSafety/validators/versions/delete","True"
"Contributor","Microsoft.ChangeSafety/validators/versions/write","True"
"Contributor","Microsoft.ChangeSafety/validations/read","True"
"Contributor","Microsoft.ChangeSafety/validations/read","True"
"Contributor","Microsoft.ChangeSafety/validations/write","True"
"Contributor","Microsoft.ChangeSafety/validations/delete","True"
"Contributor","Microsoft.ChangeSafety/validations/write","True"
"Contributor","Microsoft.ChangeSafety/validations/read","True"
"Contributor","Microsoft.ChangeSafety/validations/read","True"
"Contributor","Microsoft.ChangeSafety/validations/write","True"
"Contributor","Microsoft.ChangeSafety/validations/delete","True"
"Contributor","Microsoft.ChangeSafety/validations/write","True"
"Contributor","Microsoft.ChangeSafety/safeRollouts/read","True"
"Contributor","Microsoft.ChangeSafety/safeRollouts/read","True"
"Contributor","Microsoft.ChangeSafety/safeRollouts/read","True"
"Contributor","Microsoft.ChangeSafety/safeRollouts/write","True"
"Contributor","Microsoft.ChangeSafety/safeRollouts/delete","True"
"Contributor","Microsoft.ChangeSafety/safeRollouts/write","True"
"Contributor","Microsoft.ChangeSafety/safeRollouts/cancel/action","True"
"Contributor","Microsoft.ChangeSafety/safeRollouts/steps/read","True"
"Contributor","Microsoft.ChangeSafety/safeRollouts/steps/read","True"
"Contributor","Microsoft.ChangeSafety/safeRollouts/steps/read","True"
"Contributor","Microsoft.ChangeSafety/operations/read","True"
"Contributor","Microsoft.ErrorAtlas/register/action","True"
"Contributor","Microsoft.ErrorAtlas/unregister/action","True"
"Contributor","Microsoft.ErrorAtlas/operations/read","True"
"Contributor","Microsoft.GCPConnector/register/action","True"
"Contributor","Microsoft.GCPConnector/unregister/action","True"
"Contributor","Microsoft.GCPConnector/Operations/read","True"
"Contributor","Microsoft.GcpConnector/storageBuckets/read","True"
"Contributor","Microsoft.GcpConnector/storageBuckets/read","True"
"Contributor","Microsoft.GcpConnector/storageBuckets/read","True"
"Contributor","Microsoft.GcpConnector/storageBuckets/write","True"
"Contributor","Microsoft.GcpConnector/storageBuckets/delete","True"
"Contributor","Microsoft.GcpConnector/storageBuckets/write","True"
"Contributor","Microsoft.GcpConnector/computeInstances/read","True"
"Contributor","Microsoft.GcpConnector/computeInstances/read","True"
"Contributor","Microsoft.GcpConnector/computeInstances/write","True"
"Contributor","Microsoft.GcpConnector/computeInstances/delete","True"
"Contributor","Microsoft.GcpConnector/cloudFunctions/read","True"
"Contributor","Microsoft.GcpConnector/cloudFunctions/read","True"
"Contributor","Microsoft.GcpConnector/cloudFunctions/read","True"
"Contributor","Microsoft.GcpConnector/cloudFunctions/write","True"
"Contributor","Microsoft.GcpConnector/cloudFunctions/delete","True"
"Contributor","Microsoft.GcpConnector/cloudFunctions/write","True"
"Contributor","Microsoft.GCPConnector/Locations/OperationStatuses/read","True"
"Contributor","Microsoft.GCPConnector/Locations/OperationStatuses/write","True"
"Contributor","Microsoft.GcpConnector/bigQueryDatasets/read","True"
"Contributor","Microsoft.GcpConnector/bigQueryDatasets/read","True"
"Contributor","Microsoft.GcpConnector/bigQueryDatasets/read","True"
"Contributor","Microsoft.GcpConnector/bigQueryDatasets/write","True"
"Contributor","Microsoft.GcpConnector/bigQueryDatasets/delete","True"
"Contributor","Microsoft.GcpConnector/bigQueryDatasets/write","True"
"Contributor","Microsoft.GcpConnector/containerClusters/read","True"
"Contributor","Microsoft.GcpConnector/containerClusters/read","True"
"Contributor","Microsoft.GcpConnector/containerClusters/write","True"
"Contributor","Microsoft.GcpConnector/containerClusters/delete","True"
"Contributor","Microsoft.GcpConnector/sqlAdminInstances/read","True"
"Contributor","Microsoft.GcpConnector/sqlAdminInstances/read","True"
"Contributor","Microsoft.GcpConnector/sqlAdminInstances/read","True"
"Contributor","Microsoft.GcpConnector/sqlAdminInstances/write","True"
"Contributor","Microsoft.GcpConnector/sqlAdminInstances/delete","True"
"Contributor","Microsoft.GcpConnector/sqlAdminInstances/write","True"
"Contributor","Liftrbasic.Samplerp/checkNameAvailability/action","True"
"Contributor","Liftrbasic.Samplerp/register/action","True"
"Contributor","Liftrbasic.Samplerp/unregister/action","True"
"Contributor","Liftrbasic.Samplerp/locations/operationStatuses/read","True"
"Contributor","Liftrbasic.Samplerp/locations/operationStatuses/write","True"
"Contributor","Liftrbasic.Samplerp/organizations/read","True"
"Contributor","Liftrbasic.Samplerp/organizations/read","True"
"Contributor","Liftrbasic.Samplerp/organizations/read","True"
"Contributor","Liftrbasic.Samplerp/organizations/write","True"
"Contributor","Liftrbasic.Samplerp/organizations/delete","True"
"Contributor","Liftrbasic.Samplerp/organizations/write","True"
"Contributor","Liftrbasic.Samplerp/operations/read","True"
"Contributor","Liftrbasic.Samplerp/registeredSubscriptions/read","True"
"Contributor","Microsoft.AppLink/register/action","True"
"Contributor","Microsoft.AppLink/unregister/action","True"
"Contributor","Microsoft.AppLink/appLinks/read","True"
"Contributor","Microsoft.AppLink/appLinks/read","True"
"Contributor","Microsoft.AppLink/appLinks/read","True"
"Contributor","Microsoft.AppLink/appLinks/write","True"
"Contributor","Microsoft.AppLink/appLinks/delete","True"
"Contributor","Microsoft.AppLink/appLinks/write","True"
"Contributor","Microsoft.AppLink/operations/read","True"
"Contributor","Microsoft.AppLink/Locations/OperationStatuses/read","True"
"Contributor","Microsoft.AppLink/Locations/OperationStatuses/write","True"
"Contributor","Microsoft.AppLink/appLinks/appLinkMembers/read","True"
"Contributor","Microsoft.AppLink/appLinks/appLinkMembers/read","True"
"Contributor","Microsoft.AppLink/appLinks/appLinkMembers/write","True"
"Contributor","Microsoft.AppLink/appLinks/appLinkMembers/delete","True"
"Contributor","Microsoft.AppLink/appLinks/appLinkMembers/write","True"
"Contributor","Microsoft.AppLink/appLinks/appLinkMembers/upgradeHistories/read","True"
"Contributor","Microsoft.AppLink/locations/availableVersions/read","True"
"Contributor","microsoft.arccontainerstorage/register/action","True"
"Contributor","microsoft.arccontainerstorage/unregister/action","True"
"Contributor","Microsoft.ArcContainerStorage/operations/read","True"
